Replicate Speciation_rate Extinction_rate Ingroup-divergence/divergence-to-the-ingroup-ratio Number_of_leaves Generations Number_of_Genes Haploid_efective_population_size Global_substitution_rate Lineage_species_specific_rate_heterogeneity_gamma_shape Gene_family_locus_tree_specific_rate_heterogeneity_gamma_shape Individuals_per_species
058 0.00000019191420 0.00000010245880 0 30 2368651.000 500 313296.0 0.00000004145817 240.98320000000001073 4.5689450000 1
059 0.00000011348760 0.00000010212370 0 30 7005284.000 500 707116.0 0.00000002831873 225.70859999999998990 4.3851370000 1
060 0.00000022734230 0.00000020947680 0 30 1918731.000 500 768079.0 0.00000005405576 212.58150000000000546 10.4946900000 1
061 0.00000015984890 0.00000015212220 0 30 150606.800 500 266407.0 0.00000002300384 188.79769999999999186 8.7763320000 1
062 0.00000045027400 0.00000021596550 0 30 7668871.000 500 816364.0 0.00000002043116 39.57994000000000057 4.0712260000 1
063 0.00000029036700 0.00000026577490 0 30 692266.600 500 372036.0 0.00000004549548 150.11400000000000432 4.8242110000 1
064 0.00000028324290 0.00000016809480 0 30 1213972.000 500 713583.0 0.00000003174592 225.05119999999999436 11.1028500000 1
065 0.00000018013870 0.00000014138410 0 30 1726723.000 500 310027.0 0.00000004512314 56.83520999999999646 6.0945680000 1
066 0.00000019958300 0.00000014965500 0 30 2359363.000 500 237303.0 0.00000005033108 100.72870000000000346 3.5552800000 1
067 0.00000012095870 0.00000010960270 0 30 1379700.000 500 641678.0 0.00000001951896 90.36455999999999733 3.3586540000 1
068 0.00000070706660 0.00000055506520 0 30 977561.000 500 181900.0 0.00000001553139 84.25603999999999871 8.6035760000 1
069 0.00000023608250 0.00000017803250 0 30 1044551.000 500 673323.0 0.00000003774344 266.75470000000001392 4.8734620000 1
070 0.00000068946630 0.00000011246060 0 30 1476286.000 500 89258.0 0.00000004117955 13.54106999999999950 19.9017800000 1
071 0.00000046156550 0.00000020306060 0 30 2685543.000 500 535391.0 0.00000003132965 358.73619999999999663 2.8337410000 1
072 0.00000042869610 0.00000024535080 0 30 1751927.000 500 146034.0 0.00000006202850 34.81123999999999796 9.9285550000 1
073 0.00000084919840 0.00000010073970 0 30 1903898.000 500 251923.0 0.00000004015930 84.10980000000000700 1.8609490000 1
074 0.00000031520010 0.00000017431780 0 30 2719348.000 500 977627.0 0.00000003760275 395.65739999999999554 2.0689700000 1
075 0.00000030009620 0.00000021047960 0 30 2334759.000 500 916392.0 0.00000001946196 401.25689999999997326 6.4790790000 1
076 0.00000038866900 0.00000014959610 0 30 1249452.000 500 264080.0 0.00000000900875 109.23009999999999309 5.6740020000 1
077 0.00000013690080 0.00000012576520 0 30 1655238.000 500 28835.0 0.00000009555675 61.37375000000000114 5.6816890000 1
078 0.00000019836940 0.00000012634770 0 30 3740207.000 500 958472.0 0.00000001980357 26.55949999999999989 8.5378150000 1
079 0.00000096738470 0.00000013104260 0 30 1942570.000 500 141881.0 0.00000005649598 126.10809999999999320 7.7255310000 1
080 0.00000033338400 0.00000018965780 0 30 1925895.000 500 850714.0 0.00000001706137 130.15280000000001337 2.5720070000 1
081 0.00000011004870 0.00000010427810 0 30 4466611.000 500 765410.0 0.00000001015559 379.81110000000001037 2.2709720000 1
082 0.00000014767430 0.00000012855120 0 30 260834.800 500 96463.0 0.00000002739228 19.41931999999999903 3.7454700000 1
083 0.00000010123280 0.00000010052390 0 30 539945.400 500 615486.0 0.00000003718440 219.31950000000000500 5.5897720000 1
084 0.00000012986380 0.00000010394820 0 30 1064148.000 500 890167.0 0.00000001571308 206.41890000000000782 10.7879800000 1
085 0.00000067050660 0.00000057918170 0 30 1728460.000 500 131950.0 0.00000004789588 284.50400000000001910 6.6916030000 1
086 0.00000022022970 0.00000014994900 0 30 1388427.000 500 215458.0 0.00000001511810 99.77792999999999779 5.9793690000 1
087 0.00000050412230 0.00000012076170 0 30 1544293.000 500 578428.0 0.00000003142132 17.05168000000000106 1.4836640000 1
088 0.00000039675470 0.00000016363530 0 30 1870409.000 500 844238.0 0.00000002162141 91.98611999999999966 4.6307700000 1
089 0.00000027212250 0.00000020345160 0 30 1936518.000 500 74944.0 0.00000001917111 130.84960000000000946 1.3537700000 1
090 0.00000013961350 0.00000010431050 0 30 1352985.000 500 853598.0 0.00000009751492 206.03669999999999618 8.6628810000 1
091 0.00000013429950 0.00000010246070 0 30 1350296.000 500 62532.0 0.00000001874124 1728.34500000000002728 13.9294600000 1
092 0.00000024111540 0.00000011916180 0 30 1140472.000 500 651699.0 0.00000005550257 74.82505999999999347 3.3419030000 1
093 0.00000031566870 0.00000022718340 0 30 3159277.000 500 473457.0 0.00000007746567 93.09363000000000454 3.6413360000 1
094 0.00000022262220 0.00000010119290 0 30 2387939.000 500 109192.0 0.00000006488515 49.25907000000000124 4.2616410000 1
095 0.00000060529100 0.00000052372090 0 30 662396.100 500 460431.0 0.00000004234641 171.33740000000000236 4.6027610000 1
096 0.00000013658280 0.00000010933710 0 30 428134.300 500 35103.0 0.00000002556512 221.31520000000000437 6.3167550000 1
097 0.00000024544240 0.00000010758250 0 30 3313213.000 500 443753.0 0.00000001141187 92.59010999999999569 3.9080440000 1
098 0.00000074056890 0.00000012495710 0 30 5992336.000 500 133925.0 0.00000007276982 124.93049999999999500 2.5519900000 1
099 0.00000041281640 0.00000020528120 0 30 944304.000 500 662098.0 0.00000003380293 333.93950000000000955 2.2686380000 1
100 0.00000011945740 0.00000010897520 0 30 2444891.000 500 381483.0 0.00000001874242 237.30760000000000787 12.1210500000 1
001 0.00000022126670 0.00000016087900 1.0000 30 1610937.000 500 414467.0 0.00000005252273 0.68272440000000001 5.9870380000 1
002 0.00000094432340 0.00000052748550 1.0000 30 508053.400 500 303357.0 0.00000002032476 0.98407429999999996 21.3800300000 1
003 0.00000018428610 0.00000013322450 1.0000 30 4569491.000 500 67980.0 0.00000003361082 1.83685900000000002 12.9119500000 1
004 0.00000017612540 0.00000013611410 1.0000 30 1333867.000 500 707953.0 0.00000002931038 1.61150900000000008 6.0145260000 1
005 0.00000041183120 0.00000010283310 1.0000 30 2298048.000 500 37206.0 0.00000004130403 0.47725950000000000 4.1620620000 1
006 0.00000010408570 0.00000010291030 1.0000 30 2438590.000 500 319454.0 0.00000002106123 0.34970230000000002 3.4620420000 1
007 0.00000050236530 0.00000029170030 1.0000 30 1844533.000 500 856939.0 0.00000003604255 0.46788720000000000 12.2154300000 1
008 0.00000051576740 0.00000035401870 1.0000 30 649848.300 500 463819.0 0.00000001547380 4.22110900000000022 2.3809080000 1
009 0.00000068379340 0.00000018903280 1.0000 30 2947932.000 500 415097.0 0.00000002184645 1.12320700000000007 12.3622200000 1
010 0.00000030086410 0.00000016517350 1.0000 30 641634.800 500 22269.0 0.00000003761025 3.23738299999999990 9.7042140000 1
011 0.00000039954870 0.00000030075350 1.0000 30 3667278.000 500 61912.0 0.00000001028665 1.47404099999999993 7.7747120000 1
012 0.00000098027140 0.00000032556780 1.0000 30 2667516.000 500 432436.0 0.00000000930877 2.58262899999999984 9.0492390000 1
013 0.00000046445160 0.00000018404810 1.0000 30 501904.500 500 459477.0 0.00000003130571 2.49734299999999987 7.5136570000 1
014 0.00000020534440 0.00000013365220 1.0000 30 1388357.000 500 752805.0 0.00000005940310 1.60011999999999999 1.8145330000 1
015 0.00000050224350 0.00000022802460 1.0000 30 2250587.000 500 635417.0 0.00000001366761 1.68999699999999997 4.6711990000 1
016 0.00000034368260 0.00000010701490 1.0000 30 191553.600 500 114517.0 0.00000002225635 0.82340760000000002 2.6951920000 1
017 0.00000030693240 0.00000011967490 1.0000 30 1157915.000 500 979630.0 0.00000002500844 0.65610679999999999 4.5019000000 1
018 0.00000040108380 0.00000036903700 1.0000 30 2010431.000 500 884403.0 0.00000005902517 0.14778540000000001 3.9536600000 1
019 0.00000081740140 0.00000015941510 1.0000 30 5900895.000 500 379016.0 0.00000005097907 0.86415350000000002 2.4868920000 1
020 0.00000043959280 0.00000037359550 1.0000 30 3511813.000 500 901678.0 0.00000005093768 2.86475200000000019 2.1969040000 1
021 0.00000050983660 0.00000013551540 1.0000 30 3206249.000 500 318938.0 0.00000003091170 1.18385600000000002 4.5116330000 1
022 0.00000022224510 0.00000011362310 1.0000 30 1069518.000 500 813434.0 0.00000008064179 2.39242299999999997 10.6425300000 1
023 0.00000082257880 0.00000014064580 1.0000 30 3020620.000 500 416324.0 0.00000009447658 0.66609520000000000 8.7147640000 1
024 0.00000020231570 0.00000012594160 1.0000 30 1370006.000 500 681039.0 0.00000004546757 0.69292730000000002 4.8030790000 1
025 0.00000016736420 0.00000010090480 1.0000 30 7180940.000 500 242609.0 0.00000001777968 0.44670359999999998 2.4754830000 1
026 0.00000019372100 0.00000011885350 1.0000 30 2067409.000 500 348078.0 0.00000000843671 1.66239500000000007 2.3024690000 1
027 0.00000016422060 0.00000010196900 1.0000 30 10827680.000 500 358015.0 0.00000007932426 1.90742100000000003 8.7366630000 1
028 0.00000013291870 0.00000010235070 1.0000 30 4227719.000 500 852946.0 0.00000005253950 2.34009199999999984 1.5400270000 1
029 0.00000010001890 0.00000010000500 1.0000 30 3336089.000 500 13064.0 0.00000005995538 2.17154900000000017 7.0400040000 1
030 0.00000039587060 0.00000020765850 1.0000 30 1057651.000 500 592765.0 0.00000001894829 0.74711249999999996 1.7470300000 1
031 0.00000061360180 0.00000037424500 1.0000 30 764764.000 500 372519.0 0.00000003127826 0.82237870000000002 7.5441560000 1
032 0.00000029466180 0.00000014131090 1.0000 30 439572.200 500 887851.0 0.00000002141122 1.49646499999999993 4.7068090000 1
033 0.00000014612100 0.00000014048330 1.0000 30 2600816.000 500 599295.0 0.00000002417719 2.59559199999999990 7.1115990000 1
034 0.00000021811620 0.00000018114990 1.0000 30 694159.200 500 57426.0 0.00000002348764 1.45106899999999994 4.4558880000 1
035 0.00000079362110 0.00000016676140 1.0000 30 938832.600 500 366392.0 0.00000004465348 0.91346720000000003 4.8998280000 1
036 0.00000080818830 0.00000078307830 1.0000 30 3467066.000 500 480743.0 0.00000002620271 0.45694309999999999 8.7978560000 1
037 0.00000041508860 0.00000013495790 1.0000 30 1632538.000 500 623405.0 0.00000006829783 0.57814480000000001 4.9157660000 1
038 0.00000016446020 0.00000012561000 1.0000 30 950917.400 500 626899.0 0.00000003564050 1.13696899999999990 1.8809350000 1
039 0.00000014815240 0.00000011498650 1.0000 30 1936542.000 500 217106.0 0.00000001156635 1.05379599999999995 5.2811490000 1
040 0.00000023941480 0.00000012597940 1.0000 30 456144.300 500 695762.0 0.00000006075666 0.15888310000000000 3.8209790000 1
041 0.00000018971590 0.00000011878510 1.0000 30 3138896.000 500 193844.0 0.00000000978936 2.12719799999999992 14.6012600000 1
042 0.00000011139160 0.00000010258140 1.0000 30 4350067.000 500 640824.0 0.00000003896011 7.64920699999999965 5.6762120000 1
043 0.00000012524030 0.00000011109560 1.0000 30 5149255.000 500 135198.0 0.00000010526220 3.02515700000000010 1.4352930000 1
044 0.00000072678890 0.00000019524270 1.0000 30 5674374.000 500 602368.0 0.00000004523740 2.56141500000000022 3.7162560000 1
045 0.00000034821570 0.00000031357280 1.0000 30 555152.200 500 656686.0 0.00000002281027 2.03771399999999980 28.6942600000 1
046 0.00000013683020 0.00000010118440 1.0000 30 2689471.000 500 936989.0 0.00000004265676 2.51332500000000003 5.1150800000 1
047 0.00000036582150 0.00000020230220 1.0000 30 871372.800 500 186014.0 0.00000001825241 1.09654199999999991 7.7696400000 1
048 0.00000039419600 0.00000031414480 1.0000 30 3968631.000 500 919020.0 0.00000006541248 0.26633079999999998 3.0648780000 1
049 0.00000040309870 0.00000019351720 1.0000 30 2072738.000 500 975104.0 0.00000005264283 13.71613999999999933 4.2918340000 1
050 0.00000023439120 0.00000023131020 1.0000 30 3103846.000 500 852181.0 0.00000001959808 0.78065799999999996 7.2451180000 1
051 0.00000034697680 0.00000017907890 1.0000 30 1112613.000 500 342122.0 0.00000006942865 1.31077400000000011 16.6653300000 1
052 0.00000098846910 0.00000034153020 1.0000 30 6688906.000 500 486697.0 0.00000001517372 1.73195499999999991 17.3847700000 1
053 0.00000023815760 0.00000017942440 1.0000 30 9159476.000 500 922579.0 0.00000007330714 1.39737899999999993 3.3125150000 1
054 0.00000016836420 0.00000016147950 1.0000 30 3148438.000 500 771950.0 0.00000002238949 4.26254000000000044 4.8856650000 1
055 0.00000058764580 0.00000032842220 1.0000 30 3510823.000 500 270717.0 0.00000004143255 4.57857000000000003 3.3336150000 1
056 0.00000010459780 0.00000010086890 1.0000 30 6259615.000 500 697849.0 0.00000006688174 0.36062509999999998 4.6919950000 1
057 0.00000026162660 0.00000020679660 1.0000 30 3992804.000 500 298035.0 0.00000007373122 33.13224999999999909 4.4678570000 1
058 0.00000019707350 0.00000011678260 1.0000 30 825633.400 500 751733.0 0.00000002069840 1.69982400000000000 12.5988600000 1
059 0.00000010012330 0.00000010000560 1.0000 30 4913978.000 500 845902.0 0.00000003469265 0.48513849999999997 4.4395140000 1
060 0.00000034154660 0.00000024406100 1.0000 30 3448059.000 500 268757.0 0.00000001799114 0.14342520000000000 7.2238910000 1
061 0.00000094820710 0.00000037532870 1.0000 30 3236231.000 500 138017.0 0.00000011229850 0.46372760000000002 0.8253142000 1
062 0.00000033681880 0.00000012107700 1.0000 30 1075923.000 500 161240.0 0.00000003243065 3.18598200000000009 4.0349340000 1
063 0.00000094480430 0.00000013144570 1.0000 30 3776029.000 500 208382.0 0.00000000960121 0.20030860000000000 2.7837470000 1
064 0.00000012597810 0.00000010316470 1.0000 30 1088610.000 500 333245.0 0.00000002874647 0.96940839999999995 3.9851820000 1
065 0.00000067633620 0.00000013490680 1.0000 30 10532380.000 500 947781.0 0.00000002615205 2.45932299999999993 3.3360300000 1
066 0.00000027012680 0.00000025927070 1.0000 30 13906510.000 500 507471.0 0.00000003050175 0.55179529999999999 3.7725470000 1
067 0.00000039144450 0.00000021825490 1.0000 30 355630.300 500 933716.0 0.00000002040258 0.36702220000000002 3.4404200000 1
068 0.00000042895450 0.00000020685030 1.0000 30 916020.300 500 148804.0 0.00000001478787 1.16411400000000009 6.4454650000 1
069 0.00000045169330 0.00000012481070 1.0000 30 1182368.000 500 11751.0 0.00000004285491 1.23875899999999994 3.0829730000 1
070 0.00000016441090 0.00000012166480 1.0000 30 6546838.000 500 603562.0 0.00000001851658 1.48254400000000008 2.8460640000 1
071 0.00000012858670 0.00000011250270 1.0000 30 1170714.000 500 397964.0 0.00000001964343 1.28913400000000000 11.3627200000 1
072 0.00000018770490 0.00000012204770 1.0000 30 1305528.000 500 594002.0 0.00000002621877 4.72633800000000015 2.6570550000 1
073 0.00000089960030 0.00000011228680 1.0000 30 1970819.000 500 67189.0 0.00000003367824 1.14684699999999995 3.3514660000 1
074 0.00000089678210 0.00000046974170 1.0000 30 6220051.000 500 73634.0 0.00000003979860 2.93068499999999998 1.4126620000 1
075 0.00000011908970 0.00000010768620 1.0000 30 1494073.000 500 576063.0 0.00000005060703 0.28803820000000002 2.5215630000 1
076 0.00000012510120 0.00000010021070 1.0000 30 1086605.000 500 29697.0 0.00000004177281 3.47647599999999990 17.6533500000 1
077 0.00000049122530 0.00000016587400 1.0000 30 613619.700 500 245009.0 0.00000001306075 1.09155899999999995 2.9693210000 1
078 0.00000094979170 0.00000019344770 1.0000 30 2236195.000 500 868996.0 0.00000002553270 1.39683399999999991 4.5703760000 1
079 0.00000086262460 0.00000040656000 1.0000 30 2540557.000 500 342577.0 0.00000001181907 5.35261399999999998 7.6864240000 1
080 0.00000010825510 0.00000010711950 1.0000 30 245111.500 500 814161.0 0.00000005420139 0.43451279999999998 10.3520700000 1
081 0.00000060997240 0.00000028271510 1.0000 30 739306.800 500 205900.0 0.00000003139656 2.74391700000000016 8.7492790000 1
082 0.00000037661720 0.00000012305620 1.0000 30 8072923.000 500 859528.0 0.00000006076021 3.82153300000000007 3.8991010000 1
083 0.00000065020770 0.00000057892650 1.0000 30 1400738.000 500 247214.0 0.00000001500253 0.32247470000000000 8.3906170000 1
084 0.00000036303110 0.00000014860930 1.0000 30 1838828.000 500 642543.0 0.00000005325534 1.99253999999999998 2.3120720000 1
085 0.00000010737580 0.00000010432290 1.0000 30 2581272.000 500 368800.0 0.00000005437325 1.16850699999999996 8.3469050000 1
086 0.00000023653620 0.00000010952830 1.0000 30 2397491.000 500 622747.0 0.00000003305494 1.04573899999999997 8.2296210000 1
087 0.00000074522040 0.00000013857600 1.0000 30 3019211.000 500 991373.0 0.00000002189980 1.47629499999999991 5.5547210000 1
088 0.00000072222500 0.00000062422200 1.0000 30 715739.100 500 637014.0 0.00000003335214 11.59085999999999927 1.2074390000 1
089 0.00000077015960 0.00000042059970 1.0000 30 1212004.000 500 899966.0 0.00000001520472 0.14810830000000000 1.0390680000 1
090 0.00000028877900 0.00000024982050 1.0000 30 976862.000 500 381549.0 0.00000007664831 1.37647199999999992 3.1254910000 1
091 0.00000022938210 0.00000011764130 1.0000 30 3564127.000 500 465627.0 0.00000003369240 0.42918709999999999 8.7562310000 1
092 0.00000014012280 0.00000013141550 1.0000 30 1136720.000 500 789464.0 0.00000007563555 1.79181699999999999 1.5676950000 1
093 0.00000070190370 0.00000068868920 1.0000 30 2165847.000 500 774284.0 0.00000002250054 2.25530600000000003 16.4789900000 1
094 0.00000014542840 0.00000012154500 1.0000 30 3969726.000 500 717435.0 0.00000003890951 1.34642299999999993 14.9774300000 1
095 0.00000012853530 0.00000011136760 1.0000 30 1817458.000 500 836710.0 0.00000012442530 0.83268229999999999 2.5863920000 1
096 0.00000045324440 0.00000042472660 1.0000 30 470711.800 500 140888.0 0.00000010989240 0.65614539999999999 2.8229010000 1
097 0.00000045630140 0.00000015927200 1.0000 30 3180771.000 500 826333.0 0.00000003729948 1.02228999999999992 4.0981630000 1
098 0.00000095770800 0.00000023171060 1.0000 30 2448177.000 500 511930.0 0.00000001297588 0.90080349999999998 1.0269370000 1
099 0.00000017815660 0.00000017228950 1.0000 30 5687303.000 500 826622.0 0.00000002084153 7.23148099999999960 6.8717830000 1
100 0.00000082610190 0.00000081811650 1.0000 30 1031946.000 500 574134.0 0.00000002403340 3.62050900000000020 3.6328540000 1
001 0.00000022126670 0.00000016087900 1.0000 30 1610937.000 500 414467.0 0.00000005252273 2.63355899999999998 5.9870380000 1
002 0.00000035276050 0.00000011728600 1.0000 30 1809534.000 500 991178.0 0.00000006326074 2.57591999999999999 6.6131250000 1
003 0.00000067020440 0.00000056235890 1.0000 30 1958667.000 500 689932.0 0.00000004059728 3.07376400000000016 4.8732540000 1
004 0.00000055338830 0.00000020765430 1.0000 30 2906686.000 500 803627.0 0.00000001595678 40.89717999999999876 5.4160900000 1
005 0.00000015285660 0.00000010302690 1.0000 30 6208593.000 500 879357.0 0.00000001624949 5.59102399999999999 12.4586300000 1
006 0.00000052162820 0.00000011316100 1.0000 30 1974805.000 500 195486.0 0.00000000944882 4.41359499999999993 5.5557800000 1
007 0.00000047569860 0.00000024287350 1.0000 30 429834.900 500 247552.0 0.00000001616143 11.20570999999999984 9.4045680000 1
008 0.00000083023920 0.00000021782660 1.0000 30 1355251.000 500 612340.0 0.00000003716295 0.76366970000000001 3.3579940000 1
009 0.00000021130450 0.00000011540590 1.0000 30 423507.100 500 89334.0 0.00000007049233 0.98055150000000002 6.0984640000 1
010 0.00000014832590 0.00000013027260 1.0000 30 2160222.000 500 561753.0 0.00000001612595 1.46408899999999997 2.7521480000 1
011 0.00000010525610 0.00000010440650 1.0000 30 340072.200 500 554057.0 0.00000003861131 4.58526800000000012 7.3240200000 1
012 0.00000023605960 0.00000015654110 1.0000 30 3372664.000 500 152968.0 0.00000000949025 2.60299399999999981 5.8429600000 1
013 0.00000025096420 0.00000019285640 1.0000 30 427221.400 500 526294.0 0.00000003955121 6.97431499999999982 4.7270020000 1
014 0.00000050077430 0.00000017289970 1.0000 30 1739764.000 500 963461.0 0.00000001571315 32.22428000000000026 4.3084580000 1
015 0.00000024654260 0.00000014889690 1.0000 30 3406826.000 500 441921.0 0.00000000605322 7.87488999999999972 7.8541470000 1
016 0.00000023686160 0.00000021183170 1.0000 30 301357.900 500 149068.0 0.00000002360189 2.25917799999999991 3.8953990000 1
017 0.00000066207590 0.00000032126550 1.0000 30 6223999.000 500 287056.0 0.00000003057396 4.57510700000000003 4.0244990000 1
018 0.00000025251520 0.00000014297060 1.0000 30 1274217.000 500 392190.0 0.00000003308473 2.57424499999999989 9.8758490000 1
019 0.00000069845570 0.00000012491270 1.0000 30 2958044.000 500 642169.0 0.00000001993130 4.47703000000000007 14.8821300000 1
020 0.00000025354400 0.00000014491310 1.0000 30 387717.600 500 51653.0 0.00000002079416 2.34804799999999991 2.3600310000 1
021 0.00000096937870 0.00000019909290 1.0000 30 808456.600 500 314871.0 0.00000007129790 4.68611000000000022 2.0020860000 1
022 0.00000035814230 0.00000013456750 1.0000 30 12726300.000 500 220278.0 0.00000000896081 3.74985299999999988 4.5092710000 1
023 0.00000032379690 0.00000013861380 1.0000 30 11723890.000 500 932659.0 0.00000004165986 7.68101799999999990 6.9482070000 1
024 0.00000078818200 0.00000027449740 1.0000 30 1436502.000 500 521107.0 0.00000001852641 5.63236899999999974 1.8029950000 1
025 0.00000027077780 0.00000019914790 1.0000 30 4366761.000 500 578259.0 0.00000001044467 3.76228000000000007 7.5144710000 1
026 0.00000066575280 0.00000039614890 1.0000 30 4108343.000 500 198158.0 0.00000001265293 0.49551499999999998 6.9475960000 1
027 0.00000093569400 0.00000040941740 1.0000 30 593890.400 500 851297.0 0.00000003415057 1.51083999999999996 13.5083500000 1
028 0.00000016342730 0.00000010953150 1.0000 30 12710680.000 500 438272.0 0.00000005616987 1.92699799999999999 1.3745520000 1
029 0.00000012665820 0.00000012077280 1.0000 30 742224.200 500 930307.0 0.00000009902012 0.78616039999999998 5.3593810000 1
030 0.00000037556620 0.00000012541560 1.0000 30 1688939.000 500 696214.0 0.00000008419061 6.52820300000000042 1.9284760000 1
031 0.00000085455750 0.00000029214210 1.0000 30 21249550.000 500 788318.0 0.00000002542388 148.44290000000000873 3.0737920000 1
032 0.00000023216780 0.00000013467850 1.0000 30 439957.600 500 814370.0 0.00000002398999 0.81351359999999995 12.2673700000 1
033 0.00000036173020 0.00000019022900 1.0000 30 6396096.000 500 549758.0 0.00000004143434 3.82298800000000005 8.7511280000 1
034 0.00000033313920 0.00000027939050 1.0000 30 395371.300 500 510193.0 0.00000006553977 29.48526999999999987 5.0224150000 1
035 0.00000075401990 0.00000019112290 1.0000 30 2336180.000 500 771122.0 0.00000004223745 8.67979899999999915 4.7637990000 1
036 0.00000062479730 0.00000032580440 1.0000 30 1420143.000 500 859070.0 0.00000003384171 4.38656100000000038 3.2887670000 1
037 0.00000047983600 0.00000014940190 1.0000 30 25953900.000 500 936221.0 0.00000002419002 5.28593199999999985 3.4352910000 1
038 0.00000053887020 0.00000033705240 1.0000 30 10727860.000 500 574981.0 0.00000003170124 4.11323900000000009 7.8006370000 1
039 0.00000035112590 0.00000017684080 1.0000 30 1210607.000 500 283905.0 0.00000004966503 10.50858000000000025 3.7297320000 1
040 0.00000051800640 0.00000018121570 1.0000 30 7123764.000 500 158362.0 0.00000001687501 3.48270500000000016 4.4372690000 1
041 0.00000023280040 0.00000015217130 1.0000 30 1103248.000 500 245519.0 0.00000001296908 0.96360880000000004 4.8110550000 1
042 0.00000014594990 0.00000012289760 1.0000 30 2818824.000 500 700868.0 0.00000002735361 4.36096699999999959 2.5338050000 1
043 0.00000016119820 0.00000015030240 1.0000 30 988511.100 500 46871.0 0.00000005899496 8.26214500000000029 4.1526580000 1
044 0.00000013925460 0.00000013492230 1.0000 30 602173.100 500 554635.0 0.00000002854536 16.98310000000000031 4.2902210000 1
045 0.00000017635750 0.00000017224830 1.0000 30 7164641.000 500 407763.0 0.00000001892346 9.14763300000000079 1.2387320000 1
046 0.00000022795320 0.00000014109230 1.0000 30 5632007.000 500 659004.0 0.00000003982397 2.13747100000000012 2.7099100000 1
047 0.00000023838570 0.00000020448120 1.0000 30 1767541.000 500 37691.0 0.00000000666315 4.71168000000000031 3.5237810000 1
048 0.00000024416030 0.00000010328020 1.0000 30 551396.900 500 17421.0 0.00000005468138 8.21416999999999931 5.6438370000 1
049 0.00000040878320 0.00000013430650 1.0000 30 11544050.000 500 294670.0 0.00000002685468 18.77719000000000094 3.7602950000 1
050 0.00000067433040 0.00000043311480 1.0000 30 521276.600 500 341641.0 0.00000001777641 8.63448799999999927 7.5552580000 1
051 0.00000097963390 0.00000082184200 1.0000 30 4705317.000 500 171502.0 0.00000007796859 4.95995899999999956 0.6188169000 1
052 0.00000047253560 0.00000013514230 1.0000 30 1984307.000 500 447196.0 0.00000003955065 0.27501629999999999 4.0407320000 1
053 0.00000029974250 0.00000013310760 1.0000 30 2598221.000 500 299907.0 0.00000006791186 10.02594999999999992 3.4692230000 1
054 0.00000041200170 0.00000013230540 1.0000 30 2879981.000 500 468006.0 0.00000009116444 17.59157000000000082 30.9837700000 1
055 0.00000010718490 0.00000010447220 1.0000 30 4853157.000 500 651326.0 0.00000008813577 13.81325000000000003 2.3627290000 1
056 0.00000010812540 0.00000010081470 1.0000 30 389952.400 500 49063.0 0.00000005273564 11.80400000000000027 10.6838800000 1
057 0.00000023510400 0.00000010680380 1.0000 30 2021471.000 500 526542.0 0.00000002643748 41.47525000000000261 11.1195100000 1
058 0.00000081646270 0.00000011990820 1.0000 30 1912112.000 500 391306.0 0.00000004659751 2.83313000000000015 3.4656500000 1
059 0.00000027628360 0.00000025707560 1.0000 30 3843033.000 500 903048.0 0.00000004871261 4.69125499999999995 5.3596420000 1
060 0.00000055080990 0.00000048387590 1.0000 30 3710378.000 500 875919.0 0.00000001276170 1.12661900000000004 2.3872800000 1
061 0.00000029935610 0.00000028222800 1.0000 30 1412336.000 500 658189.0 0.00000002758627 6.49966500000000025 4.3447020000 1
062 0.00000022101240 0.00000015914350 1.0000 30 2332652.000 500 66960.0 0.00000007123911 1.13699400000000006 11.4065400000 1
063 0.00000082393220 0.00000030393750 1.0000 30 3424685.000 500 41924.0 0.00000001836453 4.20008800000000004 3.2500650000 1
064 0.00000095060190 0.00000030611470 1.0000 30 3742277.000 500 668709.0 0.00000002984859 4.03322700000000012 1.5899930000 1
065 0.00000048542180 0.00000028788830 1.0000 30 4827731.000 500 401028.0 0.00000001624621 9.46503700000000059 26.8472300000 1
066 0.00000018471730 0.00000017728790 1.0000 30 4608705.000 500 878850.0 0.00000000708672 5.10549500000000034 1.7180280000 1
067 0.00000031436000 0.00000014041090 1.0000 30 1438390.000 500 442516.0 0.00000001866564 32.10313000000000017 8.4823210000 1
068 0.00000091800510 0.00000011552030 1.0000 30 629859.900 500 232802.0 0.00000001835555 0.96499849999999998 2.3584840000 1
069 0.00000048118100 0.00000015507020 1.0000 30 756301.500 500 471847.0 0.00000004291865 15.30273000000000039 2.8163420000 1
070 0.00000030088780 0.00000022783950 1.0000 30 10341930.000 500 488190.0 0.00000002163196 3.49180299999999999 6.6508980000 1
071 0.00000053543230 0.00000027786290 1.0000 30 1525127.000 500 784298.0 0.00000002740140 0.51250899999999999 7.8246820000 1
072 0.00000035232310 0.00000020562930 1.0000 30 1705133.000 500 134790.0 0.00000003141059 3.27927999999999997 2.1834130000 1
073 0.00000084588470 0.00000011221370 1.0000 30 444972.500 500 386719.0 0.00000006374514 14.60776000000000074 6.4475890000 1
074 0.00000072951070 0.00000031600950 1.0000 30 2878183.000 500 150639.0 0.00000002614284 15.54059999999999953 3.1281680000 1
075 0.00000011890770 0.00000010721760 1.0000 30 1557255.000 500 816138.0 0.00000004313586 10.22648000000000046 2.6877240000 1
076 0.00000066752470 0.00000065772940 1.0000 30 8706850.000 500 787282.0 0.00000008590517 1.84693100000000010 5.6828850000 1
